Studentnummer,Naam,Klas,Mentor,Instelling,Opleiding,crebo,leerweg,cohort,StudentAge,StudentGender,Dropout,Aanmel_aantal,max1studie,absence_unauthorized,absence_authorized,Richting_nan,Economie,Landbouw,Techniek,DSV,Zorgenwelzijn,Anders,VooroplNiveau_HAVO,VooroplNiveau_MBO,VooroplNiveau_basis,VooroplNiveau_educatie,VooroplNiveau_prak,VooroplNiveau_VMBO_BB,VooroplNiveau_VMBO_GL,VooroplNiveau_VMBO_KB,VooroplNiveau_VMBO_TL,VooroplNiveau_nan,VooroplNiveau_VWOplus,VooroplNiveau_other
100732,Joris van Leeuwen,4=,L. de Graaf,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,18,0,0,1.0,0.9,7.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100733,Stijn de Groot,4=,O. Dijkstra,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,16,1,0,1.1,0.7,5.7,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100734,Bram Bakker,4=,L. Peters,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,21,0,0,2.2,1.0,14.4,14.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100735,Thijs Vos,4=,O. Dijkstra,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,0,0,2.3,0.3,3.6,11.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100736,Stijn Vos,4=,I. Smit,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,0,0,2.3,0.4,29.4,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100737,Eva Brouwer,4=,L. Peters,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,0,0,2.1,0.9,9.3,12.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100738,Iris van Dijk,4=,I. van der Berg,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,0,0,1.2,0.4,5.2,13.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100739,Aisha Mulder,4=,O. Hendriks,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,18,1,0,1.4,0.8,0.2,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100740,Olaf Hoekstra,4=,J. Postma,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,0,0,1.0,1.0,3.2,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100741,Liam Bosch,4=,K. Visser,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,21,0,0,1.1,0.1,10.1,5.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
100742,Yasmin Smits,4=,J. Postma,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,18,1,1,2.4,0.9,25.5,10.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
100743,Tim van der Berg,4=,O. Dijkstra,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,17,1,0,2.7,0.4,34.4,0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100744,Lisa Dekker,4=,L. Smits,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,18,1,0,2.1,0.3,5.4,11.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100745,Lotte Bakker,4=,N. Vos,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,19,1,1,2.9,0.9,19.8,37.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100746,Lotte Bos,4=,I. van der Berg,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,18,1,0,2.7,0.2,11.8,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
100747,Lotte Postma,4=,I. Smit,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,15,0,1,2.6,0.6,20.7,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100748,Anna Dekker,4=,N. Vos,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,15,0,0,2.6,0.1,1.6,29.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100749,Daan Bos,4=,N. Vos,Talland,Zelfstandig Werkend Kok,25182,BOL,2020,20,0,0,1.6,0.4,11.8,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
100750,Maud van Leeuwen,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,1,0,2.8,0.6,24.0,12.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100751,Thijs Huisman,4@,S. Bakker,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,1.0,0.7,7.3,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100752,Tess de Boer,4@,W. Postma,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,15,0,0,1.5,0.8,1.6,5.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100753,Bram Smits,4@,V. van der Berg,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,1.3,0.3,8.6,8.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100754,Jens de Vries,4@,W. Hoekstra,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,15,0,1,1.8,0.2,10.6,9.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100755,Niels de Boer,4@,S. de Boer,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,2.2,0.3,5.0,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100756,Lotte de Graaf,4@,T. van Leeuwen,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,2.8,0.6,6.5,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100757,Iris de Graaf,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,2.6,0.4,3.3,10.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100758,Tess de Vries,4@,V. de Vries,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,19,1,0,1.1,0.0,0.1,3.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100759,Lucas Mulder,4@,T. van Leeuwen,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,19,0,0,1.4,0.2,15.2,3.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100760,Liam de Vries,4@,W. Visser,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,1.5,0.8,1.8,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100761,Lisa Huisman,4@,W. Postma,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,19,0,1,2.8,0.1,25.6,16.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100762,Joris Hendriks,4@,W. de Graaf,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,2.7,0.3,5.6,7.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100763,Mees Jansen,4@,W. Visser,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,1,0,1.4,0.1,19.1,16.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100764,Thijs de Graaf,4@,S. de Boer,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,1,0,1.4,0.7,2.2,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100765,Sven Hoekstra,4@,W. Bakker,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,0,0,1.4,0.9,7.7,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100766,Mees Hendriks,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,19,0,0,1.3,0.1,4.4,17.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100767,Jens Mulder,4@,W. Postma,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,1.9,0.4,0.5,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100768,Lotte de Groot,4@,V. van der Berg,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,21,1,0,2.7,0.5,0.3,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100769,Olaf de Groot,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,19,0,1,1.7,0.7,1.2,0.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100770,Finn Postma,4@,W. Visser,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,20,1,0,1.0,0.3,22.4,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100771,Olaf Hendriks,4@,V. van der Berg,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,20,0,1,2.7,0.2,20.7,11.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100772,Sara Brouwer,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,0,0,1.6,0.2,8.7,12.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100773,Eva van Leeuwen,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,0,1,2.2,0.1,6.9,15.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100774,Aisha Brouwer,4@,W. Visser,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,1.7,0.0,21.6,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100775,Niels Smit,4@,S. van Leeuwen,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,1,0,3.0,0.2,45.4,40.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100776,Joris Hendriks,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,0,0,1.2,0.6,7.7,3.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100777,Eva de Graaf,4@,W. Bakker,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,1,0,1.6,0.2,0.3,1.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100778,Emma Dekker,4@,S. Bakker,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,19,0,0,1.3,0.4,5.5,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100779,Fatima Bosch,4@,T. de Groot,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,1.3,0.6,1.7,1.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100780,Sara de Wit,4@,W. de Graaf,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,1,1,2.2,0.2,13.9,2.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100781,Sophie Brouwer,4@,W. Bakker,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,1,1,1.7,0.8,7.5,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100782,Fatima de Graaf,4@,S. van Leeuwen,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,0,0,2.4,0.1,6.4,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100783,Daan Mulder,4@,S. van Leeuwen,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,2.4,0.7,3.8,7.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100784,Sven van Leeuwen,4@,W. Hoekstra,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,15,1,0,1.9,0.3,1.6,3.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100785,Iris de Vries,4@,S. de Boer,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,1,0,2.5,0.9,12.2,9.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100786,Aisha de Groot,4@,S. de Boer,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,16,0,0,2.1,0.2,14.8,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100787,Noor Brouwer,4@,T. van Leeuwen,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,1,1.4,0.1,22.1,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100788,Lucas Bakker,4@,W. Visser,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,17,0,1,2.8,0.5,17.3,9.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100789,Daan Postma,4@,W. Visser,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,1.8,0.3,20.0,8.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100790,Aisha Jansen,4@,V. van der Berg,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,1,0,1.1,0.0,17.5,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100791,Thijs van Dijk,4@,S. de Boer,Utrecht,Allround Podium Evenemententechnicus,25798,BOL,2023,18,0,0,2.4,0.0,3.0,17.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100792,Tess Vos,4@,V. de Vries,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,15,0,0,1.5,0.1,9.9,1.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100793,Aisha Hendriks,4@,W. Visser,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,16,0,0,2.3,0.3,4.6,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100794,Daan Bakker,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,20,0,0,1.5,0.1,6.4,11.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100795,Anna Hoekstra,4@,V. van der Berg,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,1,0,1.4,0.8,13.6,28.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100796,Bas van Dijk,4@,W. Bakker,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,15,0,0,2.0,0.7,0.8,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100797,Aisha de Graaf,4@,S. de Boer,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,0,0,1.1,0.4,4.4,10.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100798,Noor Hendriks,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,19,1,0,1.3,0.3,12.3,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100799,Daan de Wit,4@,V. van der Berg,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,1,1,1.7,0.2,12.5,2.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100800,Niels van Dijk,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,19,0,1,1.9,0.0,19.4,9.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100801,Emma de Boer,4@,S. Bakker,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,16,0,0,1.3,0.5,12.1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100802,Sara Mulder,4@,W. Hoekstra,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,0,0,2.2,0.3,1.0,10.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100803,Anna de Boer,4@,T. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,16,1,0,1.8,0.2,23.8,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100804,Lisa de Graaf,4@,W. de Graaf,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,15,1,0,2.7,0.8,6.8,1.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100805,Stijn Dijkstra,4@,S. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,1,0,1.9,0.4,9.7,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100806,Emma Vos,4@,S. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,21,1,0,2.0,0.9,15.1,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100807,Finn Peters,4@,V. van der Berg,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,1,0,2.8,1.0,8.1,8.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100808,Niels Smits,4@,S. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,20,1,0,2.3,0.4,2.6,4.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100809,Fatima van Leeuwen,4@,W. de Graaf,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,16,1,0,2.3,0.7,3.4,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100810,Anna Smit,4@,T. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,0,1,1.0,0.8,11.2,23.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100811,Niels Hendriks,4@,V. van der Berg,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,20,0,1,2.8,0.2,14.7,29.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100812,Eva Bos,4@,W. Hoekstra,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,0,1,1.2,0.6,41.2,8.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100813,Tess Smit,4@,T. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,19,1,0,1.0,0.2,16.6,21.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100814,Liam Bakker,4@,W. de Graaf,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,16,0,0,2.4,0.2,6.5,4.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100815,Liam Dekker,4@,W. Postma,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,0,1,2.6,0.2,20.2,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100816,Bas van Leeuwen,4@,W. Bakker,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,1,0,1.2,0.1,11.8,7.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100817,Mees Brouwer,4@,W. Bakker,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,19,0,1,2.3,0.8,13.4,0.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100818,Sara de Wit,4@,S. Bakker,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,1,0,2.2,0.3,5.7,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100819,Lotte Vos,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,20,0,1,3.0,0.9,34.0,8.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100820,Aisha Dekker,4@,W. de Graaf,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,1,0,2.9,0.8,6.2,14.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100821,Iris de Graaf,4@,W. Visser,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,0,0,1.0,0.6,12.9,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100822,Lotte de Vries,4@,W. Visser,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,1,0,1.8,0.6,5.4,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100823,Tim Brouwer,4@,W. Visser,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,19,1,0,2.2,0.7,23.3,18.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100824,Lieke Smits,4@,W. de Graaf,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,17,1,0,1.3,0.4,8.4,1.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100825,Thijs Dijkstra,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,20,0,0,1.2,1.0,3.3,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100826,Niels Vos,4@,V. van der Berg,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,15,0,0,2.3,0.9,17.4,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100827,Sven Bakker,4@,W. de Graaf,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,0,0,2.3,0.4,4.9,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100828,Finn Koster,4@,V. van der Berg,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,16,1,0,1.2,0.1,12.7,12.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100829,Finn Smits,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,1,0,2.9,0.6,16.4,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100830,Daan Smits,4@,W. Hoekstra,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,0,0,2.0,0.6,2.5,3.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100831,Fatima de Vries,4@,W. Hoekstra,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,15,1,0,2.7,0.5,23.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100832,Stijn Bos,4@,S. van Leeuwen,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,19,0,0,1.5,0.8,16.5,15.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100833,Anna Postma,4@,T. de Groot,Utrecht,Medewerker Evenementenorganisatie,25749,BOL,2023,18,1,0,1.3,0.7,8.2,9.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100834,Niels Huisman,4A,T. de Groot,Utrecht,Onderwijsassistent,25698,BBL,2024,18,1,0,1.6,0.8,14.5,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100835,Lucas de Vries,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,19,1,0,2.5,0.4,6.0,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100836,Bram Bos,4A,W. de Graaf,Utrecht,Onderwijsassistent,25698,BBL,2024,19,0,0,2.7,0.7,30.8,9.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100837,Lucas Smits,4A,S. van Leeuwen,Utrecht,Onderwijsassistent,25698,BBL,2024,18,0,0,1.4,0.7,7.0,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100838,Aisha Peters,4A,W. de Graaf,Utrecht,Onderwijsassistent,25698,BBL,2024,19,1,0,2.4,0.2,23.3,0.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100839,Jens Brouwer,4A,S. van Leeuwen,Utrecht,Onderwijsassistent,25698,BBL,2024,16,1,0,2.2,1.0,34.8,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100840,Fatima Mulder,4A,S. Bakker,Utrecht,Onderwijsassistent,25698,BBL,2024,17,1,0,2.6,1.0,1.5,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100841,Emma Prins,4A,W. Bakker,Utrecht,Onderwijsassistent,25698,BBL,2024,17,1,1,1.7,0.1,24.0,8.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100842,Sven van der Berg,4A,W. Visser,Utrecht,Onderwijsassistent,25698,BBL,2024,20,0,0,2.6,0.2,28.7,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100843,Anna Hoekstra,4A,V. van der Berg,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.8,0.7,4.3,1.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100844,Tess Dijkstra,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,2.5,0.2,8.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100845,Liam Meijer,4A,W. Postma,Utrecht,Onderwijsassistent,25698,BBL,2024,15,1,0,1.2,0.1,14.3,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100846,Lucas Bakker,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,19,0,1,1.8,0.9,3.6,11.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100847,Bram Jansen,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,19,0,0,2.2,0.7,28.2,2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100848,Jens de Graaf,4A,W. Hoekstra,Utrecht,Onderwijsassistent,25698,BBL,2024,18,0,0,1.6,0.8,8.6,9.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100849,Stijn Dijkstra,4A,T. de Groot,Utrecht,Onderwijsassistent,25698,BBL,2024,18,1,0,1.1,0.3,10.8,2.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100850,Lieke Meijer,4A,V. van der Berg,Utrecht,Onderwijsassistent,25698,BBL,2024,18,0,0,1.1,0.7,7.3,23.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100851,Eva van der Berg,4A,T. de Groot,Utrecht,Onderwijsassistent,25698,BBL,2024,17,0,0,1.8,0.2,15.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100852,Tim Hendriks,4A,S. Bakker,Utrecht,Onderwijsassistent,25698,BBL,2024,15,1,1,1.1,0.6,39.9,2.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
