Studentnummer,StudentAge,Dropout,Aanmel_aantal,max1studie,VooroplNiveau_HAVO,ROCMondriaan,VooroplNiveau_MBO,VooroplNiveau_basis,VooroplNiveau_educatie,VooroplNiveau_prak,VooroplNiveau_VMBO_BB,VooroplNiveau_VMBO_GL,VooroplNiveau_VMBO_KB,VooroplNiveau_VMBO_TL,VooroplNiveau_nan,VooroplNiveau_VWOplus,VooroplNiveau_other,Economie,Landbouw,Techniek,DSV,Zorgenwelzijn,Anders,Richting_nan,StudentGender,absence_unauthorized,absence_authorized,Opleiding,Naam,Klas,Mentor
436190,15,0,1.5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,56.9,36.3,Verzorgende,Denise Visser,3A,dhr. Bakker
436199,26,0,1.8,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44.6,32.0,Verzorgende,Tom Hermans,1A,mev. Safon
436206,26,0,2.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.9,64.3,Verzorgende,Kim Mulder,4A,mev. Safon
436211,16,0,3.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9,47.8,Verzorgende,Laura Bogaert,3A,mev. Safon
436220,25,0,1.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.0,3.8,Verzorgende,Hanneke Visser,1B,mev. Hulsema
436221,19,0,3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5.8,32.6,Verzorgende,Mehmet Thomas,1B,mev. Visser
436224,24,0,3.6,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7,50.1,Verzorgende,Tess Dijkstra,2B,mev. Safon
436235,26,0,3.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47.1,27.1,Verzorgende,Fatima Thomas,3B,dhr. Bakker
436242,26,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,59.7,7.8,Verzorgende,Claire De Boer,1A,mev. Smit
436247,22,0,3.8,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,14.3,Verzorgende,Anna Kok,4B,mev. Hulsema
436255,22,0,3.9,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.5,49.6,Verzorgende,Pieter Willems,2A,dhr. Benjamins
436261,20,0,1.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38.6,59.3,Verzorgende,Luuk Schouten,2B,dhr. Peters
436270,17,0,1.5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.7,7.5,Verzorgende,Kelly Vermeulen,4B,dhr. Benjamins
436281,16,0,3.8,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,19.7,25.4,Verzorgende,Luuk Okonkwo,4B,mev. Safon
436293,16,1,1.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.9,48.1,Verzorgende,Kevin Kok,4A,dhr. De Groot
436299,22,0,1.1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10.6,11.3,Verzorgende,Max Van den Berg,3A,dhr. Hanna
436301,26,0,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,54.1,27.4,Verzorgende,Hamza Van Beek,3A,mev. Smit
436305,21,0,3.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,34.2,65.8,Verzorgende,Jayden Dijk,2B,mev. Kuiper
436317,20,1,3.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.5,53.9,Verzorgende,Nicole Kooistra,3A,mev. Visser
436329,22,0,2.7,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41.8,62.0,Verzorgende,Amber Vos,4A,mev. Safon
436335,18,0,2.1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.1,10.0,Verzorgende,Esther Polat,4B,mev. Janssen
436343,21,0,2.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.5,29.8,Werktuigbouw,Ahmed Van Leeuwen,2A,mev. Visser
436350,19,0,3.1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.3,67.0,Werktuigbouw,Tijs Huisman,1B,mev. Janssen
436351,16,1,2.3,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.2,17.8,Werktuigbouw,Brandon Harris,4B,mev. Visser
436358,18,0,3.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,44.5,0.6,Werktuigbouw,Lena De Jong,3B,mev. Van den Berg
436362,19,0,3.7,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,54.5,2.6,Werktuigbouw,Remy Pham,1A,mev. Smit
436368,20,0,1.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49.7,64.1,Werktuigbouw,Milan Polat,4A,mev. Smit
436379,26,0,2.6,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.3,50.5,Werktuigbouw,Ruben Blom,4A,dhr. Hoekstra
436390,23,0,1.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.7,56.6,Werktuigbouw,Milan Hoekstra,1B,dhr. Bakker
436397,26,0,2.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.3,15.5,Werktuigbouw,Sandra Janssen,2B,dhr. Peters
436404,25,1,1.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6.7,74.2,Werktuigbouw,Lars Demir,1B,mev. Kuiper
436407,19,1,2.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29.5,1.8,Werktuigbouw,Stan Okonkwo,1B,dhr. Benjamins
436418,18,0,1.9,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,14.3,Werktuigbouw,Esther Van Beek,1A,mev. Kuiper
436424,22,0,1.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.8,1.8,Werktuigbouw,Elijah Verhoeven,2A,mev. Safon
436430,18,1,1.3,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0,7.4,Werktuigbouw,Sophie Hoekstra,3A,dhr. Benjamins
436442,21,0,1.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.2,63.5,Werktuigbouw,Dirk Williams,3A,mev. Smit
436446,21,0,3.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,25.8,45.4,Werktuigbouw,Remy Vos,3B,mev. Janssen
436448,17,0,1.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,57.0,42.4,Werktuigbouw,Remy Visser,4A,dhr. De Groot
436450,20,0,1.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,25.5,Werktuigbouw,Ellen Okonkwo,1A,dhr. Peters
436456,22,0,2.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.2,22.2,Werktuigbouw,Imani Hoekstra,1B,dhr. Bakker
436467,25,0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,59.4,33.7,Werktuigbouw,Patrick Huisman,1B,dhr. Benjamins
436470,24,0,1.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,54.7,22.7,Werktuigbouw,Youssef Lopez,4A,dhr. De Groot
436479,20,1,3.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,44.5,Werktuigbouw,Laura Dijk,3B,dhr. Benjamins
436489,21,0,2.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.2,17.9,Werktuigbouw,Zara Kok,1A,mev. Smit
436491,26,0,1.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,32.3,0.4,Werktuigbouw,Bram Huisman,1A,mev. Hulsema
436492,15,0,3.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.5,46.7,Werktuigbouw,Zara Mulder,1B,mev. Smit
436498,24,0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.4,22.4,Werktuigbouw,Denise Schouten,4B,mev. Safon
436500,19,0,3.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,41.7,6.0,Werktuigbouw,Arjan Leeuw,4B,dhr. De Groot
436504,25,0,1.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,51.5,60.8,Werktuigbouw,Eline De Boer,3A,dhr. Peters
436512,23,0,2.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,46.8,15.0,Werktuigbouw,Anna Janssen,3A,dhr. Hanna
436515,24,1,3.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.2,2.3,Werktuigbouw,Pieter Vermeulen,4B,dhr. Mulder
436520,23,0,1.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.4,7.8,Werktuigbouw,Sara Van Leeuwen,4A,dhr. Peters
436527,19,0,1.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,19.9,Werktuigbouw,Nour Blom,1B,mev. Safon
436529,15,0,2.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24.3,31.4,Werktuigbouw,Imani Yilmaz,2B,dhr. Peters
436541,22,0,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5.7,40.3,Werktuigbouw,Max Bouazza,4B,dhr. Peters
436546,17,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.7,1.7,Werktuigbouw,Roos Hendriks,3A,mev. Kuiper
436549,24,0,2.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.0,79.2,Werktuigbouw,Iris Dijk,2B,mev. Visser
436558,17,1,3.4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32.7,53.1,Werktuigbouw,Claire Dekker,3A,dhr. Mulder
436566,20,0,3.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.8,54.9,Werktuigbouw,Zara Bijlsma,1A,mev. Smit
436573,25,0,1.7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,44.7,15.5,Werktuigbouw,Mia Van Leeuwen,4A,mev. Janssen
436575,25,0,2.3,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,40.7,71.0,Werktuigbouw,Niels Harris,4A,dhr. Bakker
436582,19,0,3.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34.0,63.4,Werktuigbouw,Thijs Meijer,3B,mev. Hulsema
436584,22,0,1.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18.2,23.1,Werktuigbouw,Hanneke Van der Berg,3A,dhr. De Groot
436592,18,1,2.5,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,11.0,Werktuigbouw,Hana Wijnands,3A,mev. Van den Berg
436601,16,1,3.2,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9,74.6,Werktuigbouw,Deborah Yilmaz,2B,mev. Van den Berg
436612,21,0,3.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,52.6,64.4,Werktuigbouw,Mehmet Dekker,2A,mev. Janssen
436616,17,0,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.0,62.6,Werktuigbouw,Karim Clark,4A,mev. Kuiper
436619,26,0,3.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,24.6,2.2,Werktuigbouw,Mohammed Thomas,1A,mev. Van den Berg
436626,17,0,2.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,52.7,4.3,Werktuigbouw,Jade Arslan,4A,mev. Smit
436633,22,0,1.2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20.0,7.8,Werktuigbouw,Bo Taylor,3A,dhr. Bakker
436641,15,0,3.2,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44.4,39.6,Werktuigbouw,Tim Aydın,2B,mev. Janssen
436652,19,0,3.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,12.2,Werktuigbouw,Amber Pietersen,1B,mev. Visser
436654,18,1,2.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.0,14.7,Werktuigbouw,Anna Dijk,2B,dhr. Hoekstra
436663,24,0,2.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,49.1,52.6,Werktuigbouw,Niels Evers,2A,mev. Visser
436675,22,0,1.3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.1,64.0,Werktuigbouw,Priya Celik,4B,dhr. Hanna
436682,15,1,2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.4,35.6,Werktuigbouw,Hana Kok,3B,mev. Smit
436690,19,0,3.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23.4,5.0,Werktuigbouw,Liam El Amrani,2A,dhr. Mulder
436701,22,0,3.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,38.7,30.1,Werktuigbouw,Arjan Willems,4B,dhr. Bakker
436712,24,0,2.6,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.9,49.4,Werktuigbouw,Deborah Thomas,4A,mev. Kuiper
436713,26,1,1.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,58.9,64.7,Werktuigbouw,Fatima Rodriguez,2B,mev. Kuiper
436716,21,1,1.8,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22.5,50.5,Werktuigbouw,Dirk Hendriks,1A,mev. Smit
436722,26,1,2.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.7,18.0,Werktuigbouw,Chantal Dijkstra,2A,dhr. Hanna
436731,16,0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.6,32.6,Werktuigbouw,Naomi Bakker,1B,dhr. Mulder
436734,18,0,2.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8.3,5.4,Werktuigbouw,Sem Brown,4A,mev. Janssen
436741,24,0,1.9,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.9,17.9,Werktuigbouw,Sara Janssen,3A,dhr. Hoekstra
436746,26,0,1.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,37.1,43.7,Werktuigbouw,Dylan Mulder,1B,dhr. Bakker
436754,25,0,1.8,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,32.8,58.7,Werktuigbouw,Noah Visser,1A,mev. Safon
436762,24,0,3.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35.9,49.0,Werktuigbouw,Patricia Geerts,1B,mev. Visser
436770,19,1,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46.9,70.1,Werktuigbouw,Sandra Meijer,2B,dhr. De Groot
436771,18,0,3.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45.9,55.6,Werktuigbouw,Maya Lammers,4A,dhr. Peters
436778,16,0,3.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,18.6,Werktuigbouw,Chantal Bosman,1A,mev. Safon
436785,15,0,1.2,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,52.4,Werktuigbouw,Shirley Tran,2B,mev. Hulsema
436788,22,0,1.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,48.8,71.8,Werktuigbouw,Jeroen Bosman,2B,dhr. Benjamins
436800,20,0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.2,4.3,Werktuigbouw,Simon Clark,4A,dhr. Peters
436810,19,0,3.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.4,58.0,Werktuigbouw,Luuk Brown,2A,dhr. De Groot
436814,25,0,1.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.0,77.2,Werktuigbouw,Patrick Kok,1A,mev. Hulsema
436824,22,0,1.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.1,24.4,Werktuigbouw,Noah Dijkstra,3B,dhr. De Groot
436834,19,0,1.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,47.0,74.3,Werktuigbouw,Wout Wijnands,1A,mev. Van den Berg
436836,26,0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,31.1,13.0,Werktuigbouw,Dirk Kaya,4A,dhr. Benjamins
436848,17,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17.7,45.7,Werktuigbouw,Marieke De Vries,1A,dhr. Bakker
436853,19,0,3.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.3,21.2,Werktuigbouw,Jeroen Nguyen,2A,dhr. Benjamins
436861,22,1,2.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34.8,6.4,Werktuigbouw,Emma Vander,3B,mev. Kuiper
436869,19,0,2.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.4,18.6,Werktuigbouw,Claire Demir,1A,mev. Smit
436880,24,0,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,67.6,Werktuigbouw,Mohammed Meijer,3B,mev. Visser
436892,24,1,2.5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.2,66.3,Werktuigbouw,Mariam De Jong,4A,mev. Kuiper
436903,19,0,3.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,28.2,77.9,Werktuigbouw,Joep Bakker,1A,mev. Smit
436909,19,0,1.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46.9,40.7,Werktuigbouw,Hanneke Hassan,3B,mev. Safon
436916,25,0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5,40.3,Werktuigbouw,Sandra Hassan,4A,mev. Visser
436928,23,0,3.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.5,72.9,Werktuigbouw,Bo Van den Berg,3B,mev. Safon
436934,22,0,2.3,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33.6,6.1,Werktuigbouw,Roos Van Dijk,3B,mev. Janssen
436942,22,0,3.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,54.6,53.9,Werktuigbouw,Tess Van Beek,2A,dhr. Bakker
436947,20,1,2.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,46.4,72.0,Werktuigbouw,Mohammed Bosman,4B,dhr. De Groot
436950,21,0,2.4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4,13.4,Werktuigbouw,Amira Clark,1B,mev. Smit
436959,21,0,1.9,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,36.5,8.6,Werktuigbouw,Mehmet Özturk,1A,mev. Kuiper
436971,22,0,3.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44.0,57.9,Werktuigbouw,Olaf Schouten,1B,mev. Smit
436972,25,0,2.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5.8,23.8,Werktuigbouw,Pieter Kok,3B,dhr. De Groot
436982,19,0,1.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,59.4,16.9,Werktuigbouw,Mohammed De Boer,3A,dhr. Bakker
436992,16,0,1.9,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56.4,20.8,Werktuigbouw,Ahmed Kaya,1B,mev. Safon
437003,17,0,2.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,53.4,43.0,Werktuigbouw,Sven Brown,2B,dhr. De Groot
437011,20,0,2.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17.7,8.8,Werktuigbouw,Leila Kaya,1B,dhr. Benjamins
437018,19,0,3.2,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47.6,58.2,Werktuigbouw,Luuk Willems,3B,mev. Smit
437027,19,0,1.2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.0,56.4,Werktuigbouw,Bilal Wilson,3B,mev. Safon
437036,25,0,2.8,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.2,38.8,Werktuigbouw,Amber De Vries,2A,dhr. Peters
437044,17,0,3.6,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33.5,16.7,Werktuigbouw,Thijs Bos,2A,dhr. De Groot
437051,24,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,50.4,70.0,Werktuigbouw,Youssef Aydın,4B,dhr. Benjamins
437062,24,1,1.3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,58.2,26.0,Werktuigbouw,Jayden Celik,4A,mev. Kuiper
437065,20,0,2.2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,51.8,48.1,Werktuigbouw,Jeroen Van Dijk,2B,dhr. De Groot
